unique_id,ds,y,holiday,shops_closed,winter_school_holidays,school_holidays,year,month,day,day_of_week,week_of_year,shops_closed_lag,Shop_opened_after_close
Prague_1,10/21/2023,8914,0,0,0,0,2023,10,21,5,42,0,0
Prague_1,10/22/2023,9211,0,0,0,0,2023,10,22,6,42,0,0
Prague_1,10/23/2023,8827,0,0,0,0,2023,10,23,0,43,0,0
Prague_1,10/24/2023,8575,0,0,0,0,2023,10,24,1,43,0,0
Prague_1,10/25/2023,8900,0,0,0,0,2023,10,25,2,43,0,0
Prague_1,10/26/2023,9163,0,0,0,0,2023,10,26,3,43,0,0
Prague_1,10/27/2023,10210,0,0,0,0,2023,10,27,4,43,0,0
Prague_1,10/28/2023,10510,1,1,0,0,2023,10,28,5,43,0,0
Prague_1,10/29/2023,9913,0,0,0,0,2023,10,29,6,43,1,1
Prague_1,10/30/2023,9210,0,0,0,0,2023,10,30,0,44,0,0
Prague_1,10/31/2023,8752,0,0,0,0,2023,10,31,1,44,0,0
Prague_1,11/1/2023,8551,0,0,0,0,2023,11,1,2,44,0,0
Prague_1,11/2/2023,8994,0,0,0,0,2023,11,2,3,44,0,0
Prague_1,11/3/2023,10406,0,0,0,0,2023,11,3,4,44,0,0
Prague_1,11/4/2023,9670,0,0,0,0,2023,11,4,5,44,0,0
Prague_1,11/5/2023,9556,0,0,0,0,2023,11,5,6,44,0,0
Prague_1,11/6/2023,8968,0,0,0,0,2023,11,6,0,45,0,0
Prague_1,11/7/2023,8617,0,0,0,0,2023,11,7,1,45,0,0
Prague_1,11/8/2023,8810,0,0,0,0,2023,11,8,2,45,0,0
Prague_1,11/9/2023,9583,0,0,0,0,2023,11,9,3,45,0,0
Prague_1,11/10/2023,11566,0,0,0,0,2023,11,10,4,45,0,0
Prague_1,11/11/2023,10226,0,0,0,0,2023,11,11,5,45,0,0
Prague_1,11/12/2023,9406,0,0,0,0,2023,11,12,6,45,0,0
Prague_1,11/13/2023,9703,0,0,0,0,2023,11,13,0,46,0,0
Prague_1,11/14/2023,9180,0,0,0,0,2023,11,14,1,46,0,0
Prague_1,11/15/2023,9404,0,0,0,0,2023,11,15,2,46,0,0
Prague_1,11/16/2023,10897,0,0,0,0,2023,11,16,3,46,0,0
Prague_1,11/17/2023,10376,1,0,0,0,2023,11,17,4,46,0,0
Prague_1,11/18/2023,8640,0,0,0,0,2023,11,18,5,46,0,0
Prague_1,11/19/2023,9793,0,0,0,0,2023,11,19,6,46,0,0
Prague_1,11/20/2023,9484,0,0,0,0,2023,11,20,0,47,0,0
Prague_1,11/21/2023,9112,0,0,0,0,2023,11,21,1,47,0,0
Prague_1,11/22/2023,9324,0,0,0,0,2023,11,22,2,47,0,0
Prague_1,11/23/2023,9580,0,0,0,0,2023,11,23,3,47,0,0
Prague_1,11/24/2023,10922,0,0,0,0,2023,11,24,4,47,0,0
Prague_1,11/25/2023,10120,0,0,0,0,2023,11,25,5,47,0,0
Prague_1,11/26/2023,10004,0,0,0,0,2023,11,26,6,47,0,0
Prague_1,11/27/2023,9763,0,0,0,0,2023,11,27,0,48,0,0
Prague_1,11/28/2023,9205,0,0,0,0,2023,11,28,1,48,0,0
Prague_1,11/29/2023,9724,0,0,0,0,2023,11,29,2,48,0,0
Prague_1,11/30/2023,10110,0,0,0,0,2023,11,30,3,48,0,0
Prague_1,12/1/2023,11558,0,0,0,0,2023,12,1,4,48,0,0
Prague_1,12/2/2023,10558,0,0,0,0,2023,12,2,5,48,0,0
Prague_1,12/3/2023,10388,0,0,0,0,2023,12,3,6,48,0,0
Prague_1,12/4/2023,10410,0,0,0,0,2023,12,4,0,49,0,0
Prague_1,12/5/2023,11005,0,0,0,0,2023,12,5,1,49,0,0
Prague_1,12/6/2023,9331,0,0,0,0,2023,12,6,2,49,0,0
Prague_1,12/7/2023,9878,0,0,0,0,2023,12,7,3,49,0,0
Prague_1,12/8/2023,11892,0,0,0,0,2023,12,8,4,49,0,0
Prague_1,12/9/2023,10843,0,0,0,0,2023,12,9,5,49,0,0
Prague_1,12/10/2023,10276,0,0,0,0,2023,12,10,6,49,0,0
Prague_1,12/11/2023,9978,0,0,0,0,2023,12,11,0,50,0,0
Prague_1,12/12/2023,10008,0,0,0,0,2023,12,12,1,50,0,0
Prague_1,12/13/2023,10150,0,0,0,0,2023,12,13,2,50,0,0
Prague_1,12/14/2023,10774,0,0,0,0,2023,12,14,3,50,0,0
Prague_1,12/15/2023,12079,0,0,0,0,2023,12,15,4,50,0,0
Prague_1,12/16/2023,11030,0,0,0,0,2023,12,16,5,50,0,0
Prague_1,12/17/2023,10597,0,0,0,0,2023,12,17,6,50,0,0
Prague_1,12/18/2023,10128,0,0,0,0,2023,12,18,0,51,0,0
Prague_1,12/19/2023,10927,0,0,0,0,2023,12,19,1,51,0,0
Prague_1,12/20/2023,11257,0,0,0,0,2023,12,20,2,51,0,0
Prague_1,12/21/2023,12744,0,0,0,0,2023,12,21,3,51,0,0
Prague_1,12/22/2023,17282,0,0,0,0,2023,12,22,4,51,0,0
Prague_1,12/23/2023,18139,0,0,0,0,2023,12,23,5,51,0,0
Prague_1,12/24/2023,6762,1,0,0,0,2023,12,24,6,51,0,0
Prague_1,12/25/2023,0,1,0,0,0,2023,12,25,0,51,0,0
Prague_1,12/26/2023,9950,1,1,0,0,2023,12,26,1,52,0,0
Prague_1,12/27/2023,9324,0,0,0,0,2023,12,27,2,52,1,1
Prague_1,12/28/2023,10106,0,0,0,0,2023,12,28,3,52,0,0
Prague_1,12/29/2023,10039,0,0,0,0,2023,12,29,4,52,0,0
Prague_1,12/30/2023,12090,0,0,0,0,2023,12,30,5,52,0,0
Prague_1,12/31/2023,10502,0,0,0,0,2023,12,31,6,52,0,0
Prague_1,1/1/2024,5389,1,1,0,0,2024,1,1,0,1,0,0
Prague_1,1/2/2024,9457,0,0,0,0,2024,1,2,1,1,1,1
Prague_1,1/3/2024,9558,0,0,0,0,2024,1,3,2,1,0,0
Prague_1,1/4/2024,9428,0,0,0,0,2024,1,4,3,1,0,0
Prague_1,1/5/2024,11160,0,0,0,0,2024,1,5,4,1,0,0
Prague_1,1/6/2024,10380,0,0,0,0,2024,1,6,5,1,0,0
Prague_1,1/7/2024,10158,0,0,0,0,2024,1,7,6,1,0,0
Prague_1,1/8/2024,9678,0,0,0,0,2024,1,8,0,2,0,0
Prague_1,1/9/2024,9766,0,0,0,0,2024,1,9,1,2,0,0
Prague_1,1/10/2024,9800,0,0,0,0,2024,1,10,2,2,0,0
Prague_1,1/11/2024,10218,0,0,0,0,2024,1,11,3,2,0,0
Prague_1,1/12/2024,12054,0,0,0,0,2024,1,12,4,2,0,0
Prague_1,1/13/2024,10976,0,0,0,0,2024,1,13,5,2,0,0
Prague_1,1/14/2024,10636,0,0,0,0,2024,1,14,6,2,0,0
Prague_1,1/15/2024,10170,0,0,0,0,2024,1,15,0,3,0,0
Prague_2,12/6/2020,4016,0,0,0,0,2020,12,6,6,49,0,0
Prague_2,12/7/2020,3917,0,0,0,0,2020,12,7,0,50,0,0
Prague_2,12/8/2020,4038,0,0,0,0,2020,12,8,1,50,0,0
Prague_2,12/9/2020,4017,0,0,0,0,2020,12,9,2,50,0,0
Prague_2,12/10/2020,4191,0,0,0,0,2020,12,10,3,50,0,0
Prague_2,12/11/2020,4569,0,0,0,0,2020,12,11,4,50,0,0
Prague_2,12/12/2020,4089,0,0,0,0,2020,12,12,5,50,0,0
Prague_2,12/13/2020,4074,0,0,0,0,2020,12,13,6,50,0,0
Prague_2,12/14/2020,4207,0,0,0,0,2020,12,14,0,51,0,0
Prague_2,12/15/2020,4296,0,0,0,0,2020,12,15,1,51,0,0
Prague_2,12/16/2020,4277,0,0,0,0,2020,12,16,2,51,0,0
Prague_2,12/17/2020,4387,0,0,0,0,2020,12,17,3,51,0,0
Prague_2,12/18/2020,4505,0,0,0,0,2020,12,18,4,51,0,0
Prague_2,12/19/2020,4548,0,0,0,0,2020,12,19,5,51,0,0
Prague_2,12/20/2020,4642,0,0,0,0,2020,12,20,6,51,0,0
Prague_2,12/21/2020,4877,0,0,0,0,2020,12,21,0,52,0,0
Prague_2,12/22/2020,4977,0,0,0,0,2020,12,22,1,52,0,0
Prague_2,12/23/2020,4745,0,0,0,0,2020,12,23,2,52,0,0
Prague_2,12/24/2020,2722,1,0,0,0,2020,12,24,3,52,0,0
Prague_2,12/25/2020,0,1,0,0,0,2020,12,25,4,52,0,0
Prague_2,12/26/2020,4067,1,1,0,0,2020,12,26,5,52,0,0
Prague_2,12/27/2020,4309,0,0,0,0,2020,12,27,6,52,1,1
Prague_2,12/28/2020,4401,0,0,0,0,2020,12,28,0,53,0,0
Prague_2,12/29/2020,4545,0,0,0,0,2020,12,29,1,53,0,0
Prague_2,12/30/2020,4461,0,0,0,0,2020,12,30,2,53,0,0
Prague_2,12/31/2020,3630,0,0,0,0,2020,12,31,3,53,0,0
Prague_2,1/1/2021,2295,1,1,0,0,2021,1,1,4,53,0,0
Prague_2,1/2/2021,4136,0,0,0,0,2021,1,2,5,53,1,1
Prague_2,1/3/2021,4547,0,0,0,0,2021,1,3,6,53,0,0
Prague_2,1/4/2021,4631,0,0,0,0,2021,1,4,0,1,0,0
Prague_2,1/5/2021,4638,0,0,0,0,2021,1,5,1,1,0,0
Prague_2,1/6/2021,4549,0,0,0,0,2021,1,6,2,1,0,0
Prague_2,1/7/2021,4463,0,0,0,0,2021,1,7,3,1,0,0
Prague_2,1/8/2021,4692,0,0,0,0,2021,1,8,4,1,0,0
Prague_2,1/9/2021,4556,0,0,0,0,2021,1,9,5,1,0,0
Prague_2,1/10/2021,4433,0,0,0,0,2021,1,10,6,1,0,0
Prague_2,1/11/2021,4497,0,0,0,0,2021,1,11,0,2,0,0
Prague_2,1/12/2021,4616,0,0,0,0,2021,1,12,1,2,0,0
Prague_2,1/13/2021,4521,0,0,0,0,2021,1,13,2,2,0,0
Prague_2,1/14/2021,4599,0,0,0,0,2021,1,14,3,2,0,0
Prague_2,1/15/2021,4886,0,0,0,0,2021,1,15,4,2,0,0
Prague_2,1/16/2021,4506,0,0,0,0,2021,1,16,5,2,0,0
Prague_2,1/17/2021,4429,0,0,0,0,2021,1,17,6,2,0,0
Prague_2,1/18/2021,4619,0,0,0,0,2021,1,18,0,3,0,0
Prague_2,1/19/2021,4617,0,0,0,0,2021,1,19,1,3,0,0
Prague_2,1/20/2021,4594,0,0,0,0,2021,1,20,2,3,0,0
Prague_2,1/21/2021,4609,0,0,0,0,2021,1,21,3,3,0,0
Prague_2,1/22/2021,5052,0,0,0,0,2021,1,22,4,3,0,0
Prague_2,1/23/2021,4593,0,0,0,0,2021,1,23,5,3,0,0
Prague_2,1/24/2021,4481,0,0,0,0,2021,1,24,6,3,0,0
Prague_2,1/25/2021,4498,0,0,0,0,2021,1,25,0,4,0,0
Prague_2,1/26/2021,4601,0,0,0,0,2021,1,26,1,4,0,0
Prague_2,1/27/2021,4531,0,0,0,0,2021,1,27,2,4,0,0
Prague_2,1/28/2021,4710,0,0,0,0,2021,1,28,3,4,0,0
Prague_2,1/29/2021,4965,0,0,0,0,2021,1,29,4,4,0,0
Prague_2,1/30/2021,4653,0,0,0,0,2021,1,30,5,4,0,0
Prague_2,1/31/2021,4306,0,0,0,0,2021,1,31,6,4,0,0
Prague_2,2/1/2021,4378,0,0,0,0,2021,2,1,0,5,0,0
Prague_2,2/2/2021,4576,0,0,0,0,2021,2,2,1,5,0,0
Prague_2,2/3/2021,4557,0,0,0,0,2021,2,3,2,5,0,0
Prague_2,2/4/2021,4596,0,0,0,0,2021,2,4,3,5,0,0
Prague_2,2/5/2021,4925,0,0,0,0,2021,2,5,4,5,0,0
Prague_2,2/6/2021,4616,0,0,0,0,2021,2,6,5,5,0,0
Prague_2,2/7/2021,4543,0,0,0,0,2021,2,7,6,5,0,0
Prague_2,2/8/2021,4535,0,0,0,0,2021,2,8,0,6,0,0
Prague_2,2/9/2021,4464,0,0,0,0,2021,2,9,1,6,0,0
Prague_2,2/10/2021,4637,0,0,0,0,2021,2,10,2,6,0,0
Prague_2,2/11/2021,4829,0,0,0,0,2021,2,11,3,6,0,0
Prague_2,2/12/2021,4633,0,0,0,0,2021,2,12,4,6,0,0
Prague_2,2/13/2021,4441,0,0,0,0,2021,2,13,5,6,0,0
Prague_2,2/14/2021,4617,0,0,0,0,2021,2,14,6,6,0,0
Prague_2,2/15/2021,4709,0,0,0,0,2021,2,15,0,7,0,0
Prague_2,2/16/2021,4617,0,0,0,0,2021,2,16,1,7,0,0
Prague_2,2/17/2021,4868,0,0,0,0,2021,2,17,2,7,0,0
Prague_2,2/18/2021,4658,0,0,0,0,2021,2,18,3,7,0,0
Prague_2,2/19/2021,4782,0,0,0,0,2021,2,19,4,7,0,0
Prague_2,2/20/2021,4627,0,0,0,0,2021,2,20,5,7,0,0
Prague_2,2/21/2021,4434,0,0,0,0,2021,2,21,6,7,0,0
Prague_2,2/22/2021,4507,0,0,0,0,2021,2,22,0,8,0,0
Prague_2,2/23/2021,4553,0,0,0,0,2021,2,23,1,8,0,0
Prague_2,2/24/2021,4885,0,0,0,0,2021,2,24,2,8,0,0
Prague_2,2/25/2021,4787,0,0,0,0,2021,2,25,3,8,0,0
Prague_2,2/26/2021,4682,0,0,0,0,2021,2,26,4,8,0,0
Prague_2,2/27/2021,4552,0,0,0,0,2021,2,27,5,8,0,0
Prague_2,2/28/2021,4172,0,0,0,0,2021,2,28,6,8,0,0
Prague_2,3/1/2021,4238,0,0,1,0,2021,3,1,0,9,0,0
Prague_2,3/2/2021,4793,0,0,1,0,2021,3,2,1,9,0,0
Prague_2,3/3/2021,4907,0,0,1,0,2021,3,3,2,9,0,0
Prague_2,3/4/2021,4831,0,0,1,0,2021,3,4,3,9,0,0
Prague_2,3/5/2021,5016,0,0,1,0,2021,3,5,4,9,0,0
Prague_2,3/6/2021,4989,0,0,1,0,2021,3,6,5,9,0,0
Prague_2,3/7/2021,5080,0,0,1,0,2021,3,7,6,9,0,0
Prague_2,3/8/2021,5034,0,0,0,0,2021,3,8,0,10,0,0
Prague_2,3/9/2021,5309,0,0,0,0,2021,3,9,1,10,0,0
Prague_2,3/10/2021,5122,0,0,0,0,2021,3,10,2,10,0,0
Prague_2,3/11/2021,5143,0,0,0,0,2021,3,11,3,10,0,0
Prague_2,3/12/2021,5232,0,0,0,0,2021,3,12,4,10,0,0
Prague_2,3/13/2021,5188,0,0,0,0,2021,3,13,5,10,0,0
Prague_2,3/14/2021,5164,0,0,0,0,2021,3,14,6,10,0,0
Prague_2,3/15/2021,5125,0,0,0,0,2021,3,15,0,11,0,0
Prague_2,3/16/2021,5363,0,0,0,0,2021,3,16,1,11,0,0
Prague_2,3/17/2021,5205,0,0,0,0,2021,3,17,2,11,0,0
Prague_2,3/18/2021,5249,0,0,0,0,2021,3,18,3,11,0,0
Prague_2,3/19/2021,5700,0,0,0,0,2021,3,19,4,11,0,0
Prague_2,3/20/2021,5341,0,0,0,0,2021,3,20,5,11,0,0
Prague_2,3/21/2021,4918,0,0,0,0,2021,3,21,6,11,0,0
Prague_2,3/22/2021,4973,0,0,0,0,2021,3,22,0,12,0,0
Prague_2,3/23/2021,5120,0,0,0,0,2021,3,23,1,12,0,0
Prague_2,3/24/2021,4848,0,0,0,0,2021,3,24,2,12,0,0
Prague_2,3/25/2021,5079,0,0,0,0,2021,3,25,3,12,0,0
Prague_2,3/26/2021,5081,0,0,0,0,2021,3,26,4,12,0,0
Prague_2,3/27/2021,5353,0,0,0,0,2021,3,27,5,12,0,0
Prague_2,3/28/2021,4516,0,0,0,0,2021,3,28,6,12,0,0
Prague_2,3/29/2021,4827,0,0,0,0,2021,3,29,0,13,0,0
Prague_2,3/30/2021,4821,0,0,0,0,2021,3,30,1,13,0,0
Prague_2,3/31/2021,5060,0,0,0,0,2021,3,31,2,13,0,0
Prague_2,4/1/2021,5713,0,0,0,0,2021,4,1,3,13,0,0
Prague_2,4/2/2021,5858,1,0,0,0,2021,4,2,4,13,0,0
Prague_2,4/3/2021,5083,1,0,0,0,2021,4,3,5,13,0,0
Prague_2,4/4/2021,4670,1,0,0,0,2021,4,4,6,13,0,0
Prague_2,4/5/2021,4324,1,1,0,0,2021,4,5,0,14,0,0
Prague_2,4/6/2021,5060,0,0,0,0,2021,4,6,1,14,1,1
Prague_2,4/7/2021,4819,0,0,0,0,2021,4,7,2,14,0,0
Prague_2,4/8/2021,5039,0,0,0,0,2021,4,8,3,14,0,0
Prague_2,4/9/2021,5487,0,0,0,0,2021,4,9,4,14,0,0
Prague_2,4/10/2021,5033,0,0,0,0,2021,4,10,5,14,0,0
Prague_2,4/11/2021,4341,0,0,0,0,2021,4,11,6,14,0,0
Prague_2,4/12/2021,4918,0,0,0,0,2021,4,12,0,15,0,0
Prague_2,4/13/2021,4861,0,0,0,0,2021,4,13,1,15,0,0
Prague_2,4/14/2021,4725,0,0,0,0,2021,4,14,2,15,0,0
Prague_2,4/15/2021,4903,0,0,0,0,2021,4,15,3,15,0,0
Prague_2,4/16/2021,5292,0,0,0,0,2021,4,16,4,15,0,0
Prague_2,4/17/2021,4933,0,0,0,0,2021,4,17,5,15,0,0
Prague_2,4/18/2021,4335,0,0,0,0,2021,4,18,6,15,0,0
Prague_2,4/19/2021,4792,0,0,0,0,2021,4,19,0,16,0,0
Prague_2,4/20/2021,4565,0,0,0,0,2021,4,20,1,16,0,0
Prague_2,4/21/2021,4679,0,0,0,0,2021,4,21,2,16,0,0
Prague_2,4/22/2021,4776,0,0,0,0,2021,4,22,3,16,0,0
Prague_2,4/23/2021,5408,0,0,0,0,2021,4,23,4,16,0,0
Prague_2,4/24/2021,4625,0,0,0,0,2021,4,24,5,16,0,0
Prague_2,4/25/2021,4330,0,0,0,0,2021,4,25,6,16,0,0
Prague_2,4/26/2021,4749,0,0,0,0,2021,4,26,0,17,0,0
Prague_2,4/27/2021,4473,0,0,0,0,2021,4,27,1,17,0,0
Prague_2,4/28/2021,4661,0,0,0,0,2021,4,28,2,17,0,0
Prague_2,4/29/2021,4929,0,0,0,0,2021,4,29,3,17,0,0
Prague_2,4/30/2021,5389,0,0,0,0,2021,4,30,4,17,0,0
Prague_2,5/1/2021,4477,1,0,0,0,2021,5,1,5,17,0,0
Prague_2,5/2/2021,4509,0,0,0,0,2021,5,2,6,17,0,0
Prague_2,5/3/2021,4606,0,0,0,0,2021,5,3,0,18,0,0
Prague_2,5/4/2021,4499,0,0,0,0,2021,5,4,1,18,0,0
Prague_2,5/5/2021,3806,0,0,0,0,2021,5,5,2,18,0,0
Prague_2,5/6/2021,4452,0,0,0,0,2021,5,6,3,18,0,0
Prague_2,5/7/2021,5541,0,0,0,0,2021,5,7,4,18,0,0
Prague_2,5/8/2021,5135,1,1,0,0,2021,5,8,5,18,0,0
Prague_2,5/9/2021,4565,0,0,0,0,2021,5,9,6,18,1,1
Prague_2,5/10/2021,4660,0,0,0,0,2021,5,10,0,19,0,0
Prague_2,5/11/2021,4204,0,0,0,0,2021,5,11,1,19,0,0
Prague_2,5/12/2021,4671,0,0,0,0,2021,5,12,2,19,0,0
Prague_2,5/13/2021,4973,0,0,0,0,2021,5,13,3,19,0,0
Prague_2,5/14/2021,5422,0,0,0,0,2021,5,14,4,19,0,0
Prague_2,5/15/2021,4589,0,0,0,0,2021,5,15,5,19,0,0
Prague_2,5/16/2021,4301,0,0,0,0,2021,5,16,6,19,0,0
Prague_2,5/17/2021,4512,0,0,0,0,2021,5,17,0,20,0,0
Prague_2,5/18/2021,4585,0,0,0,0,2021,5,18,1,20,0,0
Prague_2,5/19/2021,4436,0,0,0,0,2021,5,19,2,20,0,0
Prague_2,5/20/2021,4678,0,0,0,0,2021,5,20,3,20,0,0
Prague_2,5/21/2021,5355,0,0,0,0,2021,5,21,4,20,0,0
Prague_2,5/22/2021,4397,0,0,0,0,2021,5,22,5,20,0,0
Prague_2,5/23/2021,4415,0,0,0,0,2021,5,23,6,20,0,0
Prague_2,5/24/2021,4553,0,0,0,0,2021,5,24,0,21,0,0
Prague_2,5/25/2021,4497,0,0,0,0,2021,5,25,1,21,0,0
Prague_2,5/26/2021,4425,0,0,0,0,2021,5,26,2,21,0,0
Prague_2,5/27/2021,4642,0,0,0,0,2021,5,27,3,21,0,0
Prague_2,5/28/2021,5183,0,0,0,0,2021,5,28,4,21,0,0
Prague_2,5/29/2021,4395,0,0,0,0,2021,5,29,5,21,0,0
Prague_2,5/30/2021,4212,0,0,0,0,2021,5,30,6,21,0,0
Prague_2,5/31/2021,4420,0,0,0,0,2021,5,31,0,22,0,0
Prague_2,6/1/2021,4365,0,0,0,0,2021,6,1,1,22,0,0
Prague_2,6/2/2021,4285,0,0,0,0,2021,6,2,2,22,0,0
Prague_2,6/3/2021,4577,0,0,0,0,2021,6,3,3,22,0,0
Prague_2,6/4/2021,5088,0,0,0,0,2021,6,4,4,22,0,0
Prague_2,6/5/2021,4232,0,0,0,0,2021,6,5,5,22,0,0
Prague_2,6/6/2021,4198,0,0,0,0,2021,6,6,6,22,0,0
Prague_2,6/7/2021,4468,0,0,0,0,2021,6,7,0,23,0,0
Prague_2,6/8/2021,4431,0,0,0,0,2021,6,8,1,23,0,0
Prague_2,6/9/2021,4305,0,0,0,0,2021,6,9,2,23,0,0
Prague_2,6/10/2021,4482,0,0,0,0,2021,6,10,3,23,0,0
Prague_2,6/11/2021,5057,0,0,0,0,2021,6,11,4,23,0,0
Prague_2,6/12/2021,4072,0,0,0,0,2021,6,12,5,23,0,0
Prague_2,6/13/2021,4060,0,0,0,0,2021,6,13,6,23,0,0
Prague_2,6/14/2021,4497,0,0,0,0,2021,6,14,0,24,0,0
Prague_2,6/15/2021,4387,0,0,0,0,2021,6,15,1,24,0,0
Prague_2,6/16/2021,4369,0,0,0,0,2021,6,16,2,24,0,0
Prague_2,6/17/2021,4540,0,0,0,0,2021,6,17,3,24,0,0
Prague_2,6/18/2021,4737,0,0,0,0,2021,6,18,4,24,0,0
Prague_2,6/19/2021,4115,0,0,0,0,2021,6,19,5,24,0,0
Prague_2,6/20/2021,3952,0,0,0,0,2021,6,20,6,24,0,0
Prague_2,6/21/2021,4449,0,0,0,0,2021,6,21,0,25,0,0
Prague_2,6/22/2021,4665,0,0,0,0,2021,6,22,1,25,0,0
Prague_2,6/23/2021,4446,0,0,0,0,2021,6,23,2,25,0,0
Prague_2,6/24/2021,4289,0,0,0,0,2021,6,24,3,25,0,0
Prague_2,6/25/2021,4844,0,0,0,0,2021,6,25,4,25,0,0
Prague_2,6/26/2021,4016,0,0,0,0,2021,6,26,5,25,0,0
Prague_2,6/27/2021,3878,0,0,0,0,2021,6,27,6,25,0,0
Prague_2,6/28/2021,4396,0,0,0,0,2021,6,28,0,26,0,0
Prague_2,6/29/2021,4434,0,0,0,0,2021,6,29,1,26,0,0
Prague_2,6/30/2021,4152,0,0,0,0,2021,6,30,2,26,0,0
Prague_2,7/1/2021,4318,0,0,0,0,2021,7,1,3,26,0,0
Prague_2,7/2/2021,4869,0,0,0,0,2021,7,2,4,26,0,0
Prague_2,7/3/2021,3859,0,0,0,0,2021,7,3,5,26,0,0
Prague_2,7/4/2021,3511,0,0,0,0,2021,7,4,6,26,0,0
Prague_2,7/5/2021,3561,1,0,0,0,2021,7,5,0,27,0,0
Prague_2,7/6/2021,3803,1,0,0,0,2021,7,6,1,27,0,0
Prague_2,7/7/2021,4107,0,0,0,0,2021,7,7,2,27,0,0
Prague_2,7/8/2021,4073,0,0,0,0,2021,7,8,3,27,0,0
Prague_2,7/9/2021,4451,0,0,0,0,2021,7,9,4,27,0,0
Prague_2,7/10/2021,4012,0,0,0,0,2021,7,10,5,27,0,0
Prague_2,7/11/2021,3848,0,0,0,0,2021,7,11,6,27,0,0
Prague_2,7/12/2021,4221,0,0,0,0,2021,7,12,0,28,0,0
Prague_2,7/13/2021,4408,0,0,0,0,2021,7,13,1,28,0,0
Prague_2,7/14/2021,4165,0,0,0,0,2021,7,14,2,28,0,0
Prague_2,7/15/2021,4164,0,0,0,0,2021,7,15,3,28,0,0
Prague_2,7/16/2021,4447,0,0,0,0,2021,7,16,4,28,0,0
Prague_2,7/17/2021,4029,0,0,0,0,2021,7,17,5,28,0,0
Prague_2,7/18/2021,4025,0,0,0,0,2021,7,18,6,28,0,0
Prague_2,7/19/2021,4152,0,0,0,0,2021,7,19,0,29,0,0
Prague_2,7/20/2021,4125,0,0,0,0,2021,7,20,1,29,0,0
Prague_2,7/21/2021,4108,0,0,0,0,2021,7,21,2,29,0,0
Prague_2,7/22/2021,4168,0,0,0,0,2021,7,22,3,29,0,0
Prague_2,7/23/2021,4556,0,0,0,0,2021,7,23,4,29,0,0
Prague_2,7/24/2021,3895,0,0,0,0,2021,7,24,5,29,0,0
Prague_2,7/25/2021,3723,0,0,0,0,2021,7,25,6,29,0,0
Prague_2,7/26/2021,4237,0,0,0,0,2021,7,26,0,30,0,0
Prague_2,7/27/2021,4213,0,0,0,0,2021,7,27,1,30,0,0
Prague_2,7/28/2021,4013,0,0,0,0,2021,7,28,2,30,0,0
Prague_2,7/29/2021,4060,0,0,0,0,2021,7,29,3,30,0,0
Prague_2,7/30/2021,4522,0,0,0,0,2021,7,30,4,30,0,0
Prague_2,7/31/2021,3836,0,0,0,0,2021,7,31,5,30,0,0
Prague_2,8/1/2021,4076,0,0,0,0,2021,8,1,6,30,0,0
Prague_2,8/2/2021,4226,0,0,0,0,2021,8,2,0,31,0,0
Prague_2,8/3/2021,4099,0,0,0,0,2021,8,3,1,31,0,0
Prague_2,8/4/2021,4029,0,0,0,0,2021,8,4,2,31,0,0
Prague_2,8/5/2021,4159,0,0,0,0,2021,8,5,3,31,0,0
Prague_2,8/6/2021,4370,0,0,0,0,2021,8,6,4,31,0,0
Prague_2,8/7/2021,3831,0,0,0,0,2021,8,7,5,31,0,0
Prague_2,8/8/2021,4081,0,0,0,0,2021,8,8,6,31,0,0
Prague_2,8/9/2021,4266,0,0,0,0,2021,8,9,0,32,0,0
Prague_2,8/10/2021,4251,0,0,0,0,2021,8,10,1,32,0,0
Prague_2,8/11/2021,4021,0,0,0,0,2021,8,11,2,32,0,0
Prague_2,8/12/2021,4057,0,0,0,0,2021,8,12,3,32,0,0
Prague_2,8/13/2021,4525,0,0,0,0,2021,8,13,4,32,0,0
Prague_2,8/14/2021,3816,0,0,0,0,2021,8,14,5,32,0,0
Prague_2,8/15/2021,4043,0,0,0,0,2021,8,15,6,32,0,0
Prague_2,8/16/2021,4356,0,0,0,0,2021,8,16,0,33,0,0
Prague_2,8/17/2021,4281,0,0,0,0,2021,8,17,1,33,0,0
Prague_2,8/18/2021,4004,0,0,0,0,2021,8,18,2,33,0,0
Prague_2,8/19/2021,4085,0,0,0,0,2021,8,19,3,33,0,0
Prague_2,8/20/2021,4509,0,0,0,0,2021,8,20,4,33,0,0
Prague_2,8/21/2021,3901,0,0,0,0,2021,8,21,5,33,0,0
Prague_2,8/22/2021,4197,0,0,0,0,2021,8,22,6,33,0,0
Prague_2,8/23/2021,4415,0,0,0,0,2021,8,23,0,34,0,0
Prague_2,8/24/2021,4355,0,0,0,0,2021,8,24,1,34,0,0
Prague_2,8/25/2021,3989,0,0,0,0,2021,8,25,2,34,0,0
Prague_2,8/26/2021,4369,0,0,0,0,2021,8,26,3,34,0,0
Prague_2,8/27/2021,4657,0,0,0,0,2021,8,27,4,34,0,0
Prague_2,8/28/2021,4253,0,0,0,0,2021,8,28,5,34,0,0
Prague_2,8/29/2021,4294,0,0,0,0,2021,8,29,6,34,0,0
Prague_2,8/30/2021,4090,0,0,0,0,2021,8,30,0,35,0,0
Prague_2,8/31/2021,4421,0,0,0,0,2021,8,31,1,35,0,0
Prague_2,9/1/2021,4533,0,0,0,0,2021,9,1,2,35,0,0
